,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SloppyGiuseppe>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SauceTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Food>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#CheeseyVegetableTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Country>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#NonVegetarianPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#OnionTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PizzaBase>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PetitPoisTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#AnchoviesTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#RedOnionTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ThinAndCrispyPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#GorgonzolaTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#American>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Caprina>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Fiorentina>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Spiciness>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#FishTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#HotSpicedBeefTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#MushroomTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ValuePartition>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetarianPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PrinceCarlo>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetarianTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#HotGreenPepperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#HerbSpiceTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#RealItalianPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Mushroom>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SpinachTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#FourSeasons>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#CaperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#GoatsCheeseTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SlicedTomatoTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PepperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetableTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#LeekTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#AsparagusTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#FourCheesesTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#CajunSpiceTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#DomainConcept>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ParmesanTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ThinAndCrispyBase>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Pizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Capricciosa>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Siciliana>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#IceCream>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#LaReine>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#RocketTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#MeatTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Cajun>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Giardiniera>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetarianPizzaEquivalent2>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SultanaTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#AmericanHot>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#GreenPepperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#InterestingPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Napoletana>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperoniSausageTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PrawnsTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PizzaTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Parmense>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#GarlicTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#DeepPanBase>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ParmaHamTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#JalapenoPepperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#HamTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PeperonataTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Soho>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#TomatoTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Veneziana>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PolloAdAstra>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#QuattroFormaggi>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#UnclosedPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#MozzarellaTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#CheeseTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#CheeseyPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Medium>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ChickenTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SweetPepperTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#ArtichokeTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SundriedTomatoTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SpicyTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetarianPizzaEquivalent1>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#NamedPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Mild>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#MixedSeafoodTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Rosa>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#NutTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SpicyPizzaEquivalent>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#PineKernels>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#TobascoPepperSauce>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#RosemaryTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#Margherita>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#FruitTopping>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#MeatyPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#SpicyPizza>,<http://www.co-ode.org/ontologies/pizza/pizza.owl#FruttiDiMare>
<http://www.co-ode.org/ontologies/pizza/pizza.owl#ThinAndCrispyBase_1>,0.4062079191207886,0.6478980183601379,0.9980064034461975,0.9960588216781616,0.9982603192329407,0.9536581635475159,0.6066082119941711,0.8112303018569946,0.5582130551338196,0.8916758298873901,0.9979300498962402,0.997211754322052,0.7784645557403564,0.4165176451206207,0.36967456340789795,0.2899172902107239,0.9977830052375793,0.6951584815979004,0.7948430776596069,0.4593043923377991,0.9056815505027771,0.8249078392982483,0.5001245141029358,0.9976855516433716,0.996029257774353,0.7541957497596741,0.9967079162597656,0.3566516637802124,0.4633280336856842,0.36513185501098633,0.49503302574157715,0.7205948233604431,0.9699697494506836,0.6071203351020813,0.9868600964546204,0.49891361594200134,0.5220402479171753,0.783241868019104,0.8988868594169617,0.9535592794418335,0.7145226001739502,0.9330835938453674,0.9486208558082581,0.3539869785308838,0.9245576858520508,0.34088924527168274,0.6971169710159302,0.35622134804725647,0.49681830406188965,0.8377745151519775,0.42103835940361023,0.353804349899292,0.9968395233154297,0.9960376024246216,0.29181909561157227,0.8039838075637817,0.9983718991279602,0.36984676122665405,0.8133562207221985,0.7918394804000854,0.9811491966247559,0.43947383761405945,0.6117509603500366,0.9826465845108032,0.9966508746147156,0.7713378071784973,0.9049994349479675,0.8922799229621887,0.3919878304004669,0.939562976360321,0.33262667059898376,0.2750985324382782,0.38726839423179626,0.4339960813522339,0.994577169418335,0.5759055614471436,0.7895022034645081,0.9959415793418884,0.8833196759223938,0.80413818359375,0.7841161489486694,0.5016525983810425,0.85723477602005,0.996159553527832,0.9971233010292053,0.9975408315658569,0.9891630411148071,0.8916796445846558,0.3437441289424896,0.6491850018501282,0.996582567691803,0.9932007193565369,0.9962253570556641,0.9137863516807556,0.38897693157196045,0.6573819518089294,0.997646152973175,0.9969821572303772,0.3470074534416199
<http://www.co-ode.org/ontologies/pizza/pizza.owl#QuattroFormaggi_1>,0.3719862401485443,0.5869200825691223,0.9976221919059753,0.9951724410057068,0.9979795813560486,0.9432554244995117,0.5961259007453918,0.8280449509620667,0.5049681663513184,0.8921049237251282,0.9975607395172119,0.99671471118927,0.7831530570983887,0.40252023935317993,0.43551284074783325,0.2738949954509735,0.9973281621932983,0.7037065029144287,0.7706782817840576,0.43232834339141846,0.8886594176292419,0.7782419919967651,0.4249981641769409,0.9972649812698364,0.9953224062919617,0.7164607644081116,0.9960111379623413,0.3803619146347046,0.48810574412345886,0.38472309708595276,0.49038371443748474,0.6943780779838562,0.95723956823349,0.6303120851516724,0.983751654624939,0.5066301226615906,0.5375023484230042,0.7735010385513306,0.8884268403053284,0.9523648023605347,0.6900923252105713,0.908596396446228,0.9418253898620605,0.31041404604911804,0.9059962034225464,0.2905423045158386,0.6340294480323792,0.33341971039772034,0.4049184322357178,0.8202664256095886,0.36383262276649475,0.3794558048248291,0.9962708950042725,0.9953323006629944,0.3386785089969635,0.7938920259475708,0.9980812072753906,0.36365431547164917,0.764100193977356,0.7536153793334961,0.9787161946296692,0.41117990016937256,0.5575786232948303,0.9794213771820068,0.9960542917251587,0.7569603323936462,0.8925371170043945,0.8941762447357178,0.3444922864437103,0.9308086037635803,0.3563999831676483,0.2835034132003784,0.5211272239685059,0.4062936305999756,0.9932466745376587,0.6164689064025879,0.7837271690368652,0.9952724575996399,0.8617197871208191,0.8225805163383484,0.7364619374275208,0.5235937833786011,0.8426083922386169,0.9952326416969299,0.9966346621513367,0.997100293636322,0.9870731830596924,0.8635257482528687,0.3623824417591095,0.6869451999664307,0.9959737658500671,0.991817831993103,0.9955533146858215,0.9153905510902405,0.3387314975261688,0.6332203149795532,0.9972075819969177,0.9963536262512207,0.29631608724594116
<http://www.co-ode.org/ontologies/pizza/pizza.owl#Caprina_1>,0.3299036920070648,0.5820426940917969,0.9979212880134583,0.995680570602417,0.9982702732086182,0.9421886801719666,0.5487100481987,0.8405521512031555,0.46585240960121155,0.8883772492408752,0.9978715181350708,0.9971330165863037,0.792117178440094,0.3708030581474304,0.5450763702392578,0.23231559991836548,0.997669517993927,0.694526195526123,0.7460812926292419,0.38963624835014343,0.8971407413482666,0.7744490504264832,0.46731889247894287,0.9976160526275635,0.9959173798561096,0.7184073328971863,0.9965121150016785,0.39138931035995483,0.45242834091186523,0.34420162439346313,0.4839363098144531,0.7128503322601318,0.9586437344551086,0.6612215042114258,0.9855387210845947,0.49220478534698486,0.5066341757774353,0.7841170430183411,0.8912976384162903,0.9527214169502258,0.6536880135536194,0.9152736067771912,0.9444223642349243,0.2775125503540039,0.907501220703125,0.2505601644515991,0.6312013864517212,0.2852904796600342,0.4063151180744171,0.8223780393600464,0.33379629254341125,0.37081342935562134,0.9967455863952637,0.995926022529602,0.36241528391838074,0.8100011348724365,0.9982739686965942,0.3305084705352783,0.7853018045425415,0.7578204870223999,0.9817067980766296,0.3813839256763458,0.524935781955719,0.9806497097015381,0.9965565204620361,0.763542652130127,0.8991121053695679,0.9098491668701172,0.3373022973537445,0.9315244555473328,0.3529435396194458,0.27365022897720337,0.4208433926105499,0.36297959089279175,0.9941353797912598,0.6184002757072449,0.7965381145477295,0.9958272576332092,0.8751082420349121,0.806415855884552,0.7074379324913025,0.5610237121582031,0.8516742587089539,0.9958602786064148,0.99699866771698,0.997464656829834,0.9884817600250244,0.8757525682449341,0.3353821337223053,0.6860403418540955,0.9964861869812012,0.9928554892539978,0.9961190223693848,0.9157506823539734,0.36448314785957336,0.6444963216781616,0.997563362121582,0.996840238571167,0.274233341217041
<http://www.co-ode.org/ontologies/pizza/pizza.owl#Hot_1>,0.35668259859085083,0.6262670755386353,0.9979150891304016,0.996009349822998,0.9983049631118774,0.9542079567909241,0.575892448425293,0.8300489783287048,0.5577415227890015,0.9044673442840576,0.9978352189064026,0.997086226940155,0.8113718628883362,0.3379923105239868,0.38351771235466003,0.27921977639198303,0.9977149963378906,0.6757054924964905,0.7883388996124268,0.4802556335926056,0.8973886966705322,0.818939745426178,0.4768598675727844,0.9975687861442566,0.9958477020263672,0.7218649387359619,0.9965580105781555,0.3515375256538391,0.496122807264328,0.37715962529182434,0.5254483222961426,0.7332783937454224,0.965816080570221,0.5898147225379944,0.9866505861282349,0.5608662366867065,0.5040763020515442,0.7919049263000488,0.9050208926200867,0.955314040184021,0.7153850793838501,0.9196829795837402,0.9410828351974487,0.34125638008117676,0.9277756810188293,0.27579283714294434,0.6800265312194824,0.30882903933525085,0.48743313550949097,0.8336728811264038,0.4165853261947632,0.3651256859302521,0.996690034866333,0.9958564639091492,0.31967422366142273,0.8060068488121033,0.9983102083206177,0.348553866147995,0.8019065260887146,0.7679133415222168,0.9819132685661316,0.40738365054130554,0.5656003952026367,0.9802383184432983,0.9965047836303711,0.7739005088806152,0.9012250304222107,0.9051290154457092,0.37254178524017334,0.9380649328231812,0.3767574429512024,0.2726007401943207,0.3801206648349762,0.4351172149181366,0.9941681623458862,0.6032596826553345,0.7986758947372437,0.9957720637321472,0.8654055595397949,0.8211950659751892,0.7923730611801147,0.472247838973999,0.8728421926498413,0.996006190776825,0.9969993829727173,0.9975011944770813,0.9887281656265259,0.8879886865615845,0.34264981746673584,0.6928787231445312,0.9964563250541687,0.9927645325660706,0.9960527420043945,0.9227110743522644,0.3881368637084961,0.6145075559616089,0.997517466545105,0.9968441724777222,0.31937962770462036
<http://www.co-ode.org/ontologies/pizza/pizza.owl#CajunSpiceTopping_1>,0.34110692143440247,0.6355215907096863,0.9980011582374573,0.9960228204727173,0.9983786344528198,0.951638400554657,0.5576236248016357,0.8371610045433044,0.5265974998474121,0.9032077789306641,0.9979245662689209,0.9972189664840698,0.8273464441299438,0.3632695972919464,0.40428417921066284,0.28048789501190186,0.9978086352348328,0.7003980875015259,0.7744553685188293,0.46662214398384094,0.8917660713195801,0.8129668235778809,0.43834763765335083,0.9976728558540344,0.9960188269615173,0.7290477156639099,0.9966913461685181,0.3444587290287018,0.46082350611686707,0.3603878319263458,0.519511878490448,0.7323156595230103,0.9667198657989502,0.6176571249961853,0.9867380857467651,0.5252936482429504,0.5033060908317566,0.793053388595581,0.9144549369812012,0.9582750797271729,0.7078933715820312,0.9210231304168701,0.9464282393455505,0.3023133873939514,0.9257633090019226,0.2844211161136627,0.6630688905715942,0.28721168637275696,0.44994112849235535,0.8385817408561707,0.38338592648506165,0.3753010034561157,0.9968265891075134,0.9960273504257202,0.36743438243865967,0.8197922706604004,0.9983876943588257,0.3524496555328369,0.7948456406593323,0.7697557210922241,0.9822664856910706,0.3972775638103485,0.5774046778678894,0.9815189838409424,0.9966647028923035,0.7734275460243225,0.9129015207290649,0.9041659832000732,0.3583909273147583,0.9379350543022156,0.41785940527915955,0.24963094294071198,0.40505844354629517,0.3991544246673584,0.9945828318595886,0.605765700340271,0.8092376589775085,0.9959309697151184,0.8498795628547668,0.8274148106575012,0.7928367257118225,0.506019651889801,0.8718342781066895,0.9961398243904114,0.9971627593040466,0.9975326061248779,0.9892025589942932,0.887943685054779,0.35230016708374023,0.7108791470527649,0.9965735673904419,0.9930944442749023,0.9961798191070557,0.9284066557884216,0.36624324321746826,0.6207560300827026,0.9975926280021667,0.9969742298126221,0.2973029911518097
<http://www.co-ode.org/ontologies/pizza/pizza.owl#RealItalianPizza_1>,0.36864233016967773,0.649068295955658,0.9977318644523621,0.9958128333091736,0.9980966448783875,0.9494215250015259,0.5472854375839233,0.8089944124221802,0.556884765625,0.9015764594078064,0.997642457485199,0.9969140291213989,0.8066616654396057,0.36363187432289124,0.3681255280971527,0.28592148423194885,0.9974926710128784,0.6649363040924072,0.7790722846984863,0.4824106693267822,0.8964150547981262,0.8230132460594177,0.4965660274028778,0.9973759651184082,0.9954788684844971,0.7291675806045532,0.9963001608848572,0.3366554379463196,0.46200457215309143,0.37192416191101074,0.5055055022239685,0.7359532117843628,0.9637040495872498,0.6048935651779175,0.9858483076095581,0.5609119534492493,0.5218920111656189,0.7847350835800171,0.8987071514129639,0.9527541995048523,0.7171318531036377,0.9123024344444275,0.9386864304542542,0.35752516984939575,0.9231564402580261,0.2958906292915344,0.6715905666351318,0.34230297803878784,0.49745503067970276,0.8386685848236084,0.4257453382015228,0.36655181646347046,0.9964171648025513,0.9954904913902283,0.3409380614757538,0.8039195537567139,0.9981831908226013,0.3805930018424988,0.8136172890663147,0.7658935785293579,0.9796914458274841,0.42382359504699707,0.5940282344818115,0.9790786504745483,0.9962427616119385,0.7722517251968384,0.9039310812950134,0.8923461437225342,0.39648160338401794,0.9356852173805237,0.36920949816703796,0.29422491788864136,0.3792661130428314,0.4027822017669678,0.9936827421188354,0.5825727581977844,0.7955521941184998,0.9953790903091431,0.8726514577865601,0.8014806509017944,0.7815337181091309,0.5181028842926025,0.8696224093437195,0.995707094669342,0.9967895150184631,0.9973278045654297,0.9878133535385132,0.8899424076080322,0.38793468475341797,0.6780102252960205,0.9962109327316284,0.9922395944595337,0.9957131147384644,0.9225992560386658,0.40891027450561523,0.6613544225692749,0.9973012804985046,0.9965991377830505,0.33569782972335815
<http://www.co-ode.org/ontologies/pizza/pizza.owl#VegetarianPizza_1>,0.3712920546531677,0.6412315964698792,0.9979825019836426,0.9960874319076538,0.998238205909729,0.9510841369628906,0.5941620469093323,0.8123644590377808,0.5449283123016357,0.8989560008049011,0.9979037046432495,0.9971766471862793,0.7907174825668335,0.37235987186431885,0.37564581632614136,0.30587658286094666,0.9977547526359558,0.6901440024375916,0.7852635979652405,0.45205172896385193,0.9052906632423401,0.8484287858009338,0.5168508291244507,0.9976434111595154,0.9959787130355835,0.7254394888877869,0.9966680407524109,0.35151827335357666,0.4687010943889618,0.4308302104473114,0.5016909241676331,0.7267370820045471,0.9706389307975769,0.5975015163421631,0.9869421720504761,0.5120849609375,0.5171266198158264,0.7875955700874329,0.8975803256034851,0.9562116861343384,0.6871352195739746,0.9201095104217529,0.944879412651062,0.3363800048828125,0.9226771593093872,0.3167223036289215,0.7104156017303467,0.3684878945350647,0.48500221967697144,0.8360351920127869,0.4529099464416504,0.3398711085319519,0.9967945218086243,0.9959872364997864,0.3358275592327118,0.8043358325958252,0.998364269733429,0.4298771917819977,0.7940472364425659,0.7630078196525574,0.9807183742523193,0.4519684314727783,0.6146463751792908,0.9820714592933655,0.9966163039207458,0.7812017798423767,0.9129489064216614,0.8899703621864319,0.39626723527908325,0.9386362433433533,0.353439599275589,0.29421114921569824,0.4208116829395294,0.4239727258682251,0.9945342540740967,0.620608925819397,0.7943960428237915,0.9958899617195129,0.8801376819610596,0.817902684211731,0.7807031273841858,0.4949949383735657,0.8646819591522217,0.9961336851119995,0.9970922470092773,0.9975492358207703,0.9890637993812561,0.8924880027770996,0.3642461597919464,0.683524489402771,0.9965389966964722,0.9929947257041931,0.9961773157119751,0.9251781702041626,0.41048744320869446,0.659672200679779,0.9975988268852234,0.9969437718391418,0.3761712610721588
<http://www.co-ode.org/ontologies/pizza/pizza.owl#FishTopping_1>,0.3630959391593933,0.6424765586853027,0.9978232383728027,0.9954310655593872,0.99810791015625,0.9428325295448303,0.5801208019256592,0.8239745497703552,0.527845025062561,0.8857526183128357,0.9977486729621887,0.9969677329063416,0.7912613749504089,0.46884995698928833,0.4318130612373352,0.27102482318878174,0.9975647926330566,0.7602248191833496,0.7722906470298767,0.44842779636383057,0.8854347467422485,0.7982075810432434,0.4290825128555298,0.9974756836891174,0.9956821203231812,0.7214571833610535,0.9963294863700867,0.3463563024997711,0.4989740550518036,0.3716734051704407,0.4998990595340729,0.7327373623847961,0.9634981751441956,0.6157517433166504,0.9856866002082825,0.526267409324646,0.4793284237384796,0.7761080861091614,0.896861732006073,0.9511064887046814,0.6839146018028259,0.9151750802993774,0.9417870044708252,0.3354189693927765,0.9095151424407959,0.32367146015167236,0.6681884527206421,0.3406454920768738,0.4486451745033264,0.8362428545951843,0.3882361054420471,0.3567289710044861,0.9965580105781555,0.9956913590431213,0.3289068341255188,0.8243806958198547,0.9982292056083679,0.3898281157016754,0.7998056411743164,0.795967161655426,0.9790841341018677,0.4116191864013672,0.5806103348731995,0.9805260300636292,0.9963579773902893,0.7368530631065369,0.9043078422546387,0.8924580812454224,0.4156869649887085,0.9341676831245422,0.3531056344509125,0.2934175431728363,0.42581886053085327,0.35901057720184326,0.9939361214637756,0.6324462294578552,0.7876695394515991,0.9955868721008301,0.8691304326057434,0.7982126474380493,0.7646858096122742,0.5254942178726196,0.8347375392913818,0.9957886338233948,0.9967890977859497,0.9973236322402954,0.9878585338592529,0.874249279499054,0.3821782171726227,0.6869025230407715,0.9962837100028992,0.992445170879364,0.9958953857421875,0.9166038632392883,0.4155825674533844,0.6483944654464722,0.9974228143692017,0.9967181086540222,0.3080582618713379
<http://www.co-ode.org/ontologies/pizza/pizza.owl#OliveTopping_1>,0.292845755815506,0.6129819750785828,0.9975072741508484,0.9949906468391418,0.9981337189674377,0.9497303366661072,0.516680896282196,0.8347451090812683,0.46643033623695374,0.8981530070304871,0.9975019097328186,0.9968746900558472,0.8063134551048279,0.3771430253982544,0.3905368745326996,0.24198289215564728,0.9972139000892639,0.6947810649871826,0.7367079854011536,0.4229303300380707,0.859001100063324,0.7890760898590088,0.4918758273124695,0.9972324967384338,0.9954684972763062,0.7256960868835449,0.9957910776138306,0.3277103006839752,0.46462008357048035,0.4013978838920593,0.4792744219303131,0.7515688538551331,0.9583002924919128,0.5526854395866394,0.984102189540863,0.4531885087490082,0.4773131012916565,0.7485479116439819,0.9045706391334534,0.9470048546791077,0.6537187695503235,0.8976420164108276,0.9385068416595459,0.25204959511756897,0.912790834903717,0.26868128776550293,0.6394557356834412,0.3060619831085205,0.37677761912345886,0.8260419368743896,0.37971237301826477,0.2757185101509094,0.9964511394500732,0.9954734444618225,0.3517615497112274,0.7919947504997253,0.998206377029419,0.37225696444511414,0.7923485636711121,0.7326682806015015,0.9767566919326782,0.4152003526687622,0.6059341430664062,0.9775225520133972,0.9962719678878784,0.7564871311187744,0.8937697410583496,0.8903360962867737,0.36369308829307556,0.9240161180496216,0.3512778878211975,0.2718093693256378,0.38655030727386475,0.377685010433197,0.9933486580848694,0.7499927282333374,0.7778801321983337,0.9953311085700989,0.8511818051338196,0.8312526941299438,0.7659543752670288,0.47792932391166687,0.8437642455101013,0.9955198764801025,0.9965723752975464,0.9971619844436646,0.9867478609085083,0.8507237434387207,0.33255791664123535,0.6821552515029907,0.9960237741470337,0.9919688105583191,0.9953149557113647,0.9107919335365295,0.37004581093788147,0.5891112685203552,0.9972425699234009,0.9963821172714233,0.3201121389865875
<http://www.co-ode.org/ontologies/pizza/pizza.owl#PrinceCarlo_1>,0.35715147852897644,0.5950712561607361,0.9976643323898315,0.9955829977989197,0.9980360865592957,0.9468988180160522,0.544456422328949,0.82171231508255,0.47802314162254333,0.8781932592391968,0.9975894689559937,0.996760904788971,0.7925695180892944,0.3206593692302704,0.36340227723121643,0.24233652651309967,0.9974201917648315,0.6249270439147949,0.7871394157409668,0.4266727566719055,0.9042140245437622,0.8163130879402161,0.668536901473999,0.9972910284996033,0.9953592419624329,0.7224836349487305,0.9961302280426025,0.2969278395175934,0.45392948389053345,0.3820490539073944,0.4714301824569702,0.7060728073120117,0.9590059518814087,0.5870323777198792,0.9842042326927185,0.4574463963508606,0.537521243095398,0.7644305229187012,0.8885247111320496,0.9503421187400818,0.6618024110794067,0.8981403112411499,0.9350382685661316,0.3027019500732422,0.9102999567985535,0.27559229731559753,0.683832585811615,0.34542515873908997,0.4208460748195648,0.8160138130187988,0.41072604060173035,0.26724979281425476,0.9962890148162842,0.9953674077987671,0.27619290351867676,0.7719855904579163,0.9981156587600708,0.3552175760269165,0.7781707048416138,0.731698215007782,0.9774553775787354,0.39366790652275085,0.6020905375480652,0.9759334921836853,0.9961342811584473,0.7840405106544495,0.8959435820579529,0.8852956295013428,0.3115400969982147,0.9185681939125061,0.27969086170196533,0.23903052508831024,0.3374929130077362,0.39308762550354004,0.9935854077339172,0.6013874411582947,0.7945563197135925,0.995051920413971,0.8746798038482666,0.7833326458930969,0.7484384775161743,0.48417943716049194,0.8715472221374512,0.9955831170082092,0.9966722726821899,0.9971538782119751,0.9870534539222717,0.8728243112564087,0.3038364350795746,0.6223974227905273,0.9960451722145081,0.991904616355896,0.9954226613044739,0.9010649919509888,0.29680272936820984,0.6497955918312073,0.9971990585327148,0.9963924288749695,0.3788321018218994
